codlog;tipo;titulo;preposicao;nome;cep
39982;TV; ; ;FRANCESCO LUCCA;08395-000
39983;TV; ; ;PIETRO TORRI;08395-000
39984;TV; ; ;MARTINO BITTI;08395-000
39985;TV; ; ;LUIGI MANCIA;08395-000
39986;TV; ; ;MARCO CAROSO;08395-000
39987;TV; ; ;ALONSO RIBERA;08395-000
39988;TV; ; ;RAFAEL MARTINEZ;08395-000
39989;R; ; ;FLAVIO LANCIANI;08395-000
39990;TV; ; ;VALERIO BONA;08395-000
39991;TV; ; ;JOAQUIM BASTON;08395-000
39992;TV; ; ;DOMINGO ARQUIMBAU;08395-000
39993;TV; ; ;FRANCISCO DE NORONHA;08395-000
39994;PC;DR; ;ANTONIO BENTO GARCIA;05083-000
39995;TV; ; ;FLAVIO BIONDO;02873-000
39996;TV; ; ;LUCAS SERRANO;02873-000
39997;TV; ; ;JULIO SERAFINI;02873-000
39998;TV; ; ;SEVERINO ALVES;02873-000
39999;TV; ; ;LUCIANO TORRENTE;02873-000
40000;TV; ; ;CARLOS FELBER;02873-000
40001;TV; ; ;WLADIMIR LINDE;02873-000
40002;TV; ; ;EMILIO ALVEAR;02873-000
40003;TV; ; ;ONOFRE LIPARI;02873-000
40004;TV; ; ;BARTOLOMEU CERETI;02873-000
40005;TV; ; ;MAURICIO BLUM;02873-000
40006;TV; ; ;ELEODORO LOBOS;02873-000
40007;TV; ; ;VITORINO DE OLIVEIRA;02873-000
40008;TV; ; ;INACIO GORITI;02873-000
40010;R; ; ;BERNARDO DE VERA;02873-000
40011;R; ; ;GUSTAVO LEVY;02873-000
40012;TV; ; ;FRANCISCO BERNAL;02873-000
40017;R; ; ;TEODORO RICCIO;03928-000
40018;R; ; ;SEM DENOMINACAO;00000-000
40019;R; ; ;SEM DENOMINACAO;00000-000
40020;R; ; ;SEM DENOMINACAO;00000-000
40021;R; ; ;SEM DENOMINACAO;00000-000
40022;R; ; ;SEM DENOMINACAO;00000-000
40023;R; ; ;SEM DENOMINACAO;00000-000
40024;R; ; ;SEM DENOMINACAO;00000-000
40025;R; ; ;SEM DENOMINACAO;00000-000
40026;R; ; ;SEM DENOMINACAO;00000-000
40027;R; ; ;SEM DENOMINACAO;00000-000
40028;R; ; ;SEM DENOMINACAO;00000-000
40029;R; ; ;SEM DENOMINACAO;00000-000
40030;R; ; ;SEM DENOMINACAO;00000-000
40031;R; ; ;SEM DENOMINACAO;00000-000
40032;R; ; ;SEM DENOMINACAO;00000-000
40033;R; ; ;SEM DENOMINACAO;00000-000
40034;R; ; ;SEM DENOMINACAO;00000-000
40035;R; ; ;SEM DENOMINACAO;00000-000
40036;R; ; ;SEM DENOMINACAO;00000-000
40037;R; ; ;A (PRAIAS PAULISTANAS);00000-000
40038;R; ; ;C (PRAIAS PAULISTANAS);00000-000
40040;R; ; ;VITORIO COMPRI;03060-000
40041;R; ; ;SEM DENOMINACAO;00000-000
40044;R; ; ;SEM DENOMINACAO;00000-000
40045;R; ; ;SEM DENOMINACAO;00000-000
40046;R; ; ;SEM DENOMINACAO;00000-000
40047;R; ; ;SEM DENOMINACAO;00000-000
40048;ES; ; ;SEM DENOMINACAO;00000-000
40049;R; ; ;SEM DENOMINACAO (S. S. PEDRO);00000-000
40050;R; ; ;SEM DENOMINACAO;00000-000
40051;R; ; ;SEM DENOMINACAO;00000-000
40053;PC;PAST; ;DOMINGOS D'ATTILIO;03808-000
40054;R; ; ;ANGELO DE MARI;03703-000
40057;TV; ; ;ISIDORO DE MILETO;02751-000
40058;R; ; ;DILCE FREITAS DA SILVA;02178-000
40059;R; ; ;LARACHE;02178-000
40060;R; ; ;FREDERICIA;02178-000
40061;R; ; ;FRANCONIA;02178-000
40062;R; ; ;FERGANA;02178-000
40063;R; ; ;LIVONIA;02178-000
40064;R; ; ;LUSON;02178-000
40065;R; ; ;MANZALA;02178-000
40066;R; ; ;DURVAL DE SOUZA;04111-000
40067;R; ; ;JOAQUINA AUGUSTA SA DOS ANJOS;03336-000
40069;R; ; ;JOAQUIM SABINO;03336-000
40070;R; ; ;SILVIO AOYAMA;04164-000
40071;TV; ; ;CARLOS MAGNO;03436-000
40072;TV; ; ;BARGANEY;04160-000
40073;R; ; ;TOBIA STEFANELLI;03477-000
40074;R; ; ;FRANCISCO VELASQUEZ;08120-000
40076;R; ; ;JECA TATU;08120-000
40077;R; ; ;QUATRO (J. UNIVERSAL-C SOC);00000-000
40078;R; ; ;JOAO LOURENCO REBELO;08120-000
40079;TV; ; ;ALEXANDRE HEREDIA;02229-000
40081;TV; ; ;ALBERTO DE COLONIA;08030-000
40083;TV; ; ;RAFAEL MACHADO;02247-000
40084;R; ; ;YOLANDA POLASTRON;04843-000
40085;R; ; ;JESUS CASTILHO;08380-000
40086;R; ; ;EMMANUEL CHABRIER;04843-000
40088;R; ; ;SEM DENOMINACAO;00000-000
40090;R; ; ;SEM DENOMINACAO;00000-000
40092;R; ; ;SEM DENOMINACAO;00000-000
40095;R; ; ;SETE;00000-000
40096;R; ; ;MAURICIO CARDOZO OCAMPO;04872-000
40097;TV; ; ;BERNARDO LORENZITI;04918-000
40099;TV; ; ;PAULO FIORINI;02873-000
40101;R;DR; ;CELSO CHARURI;05761-000
40102;R; ; ;PALAMEDES;05119-000
40103;R; ; ;A (V. FIRMINO-S AMA);00000-000
40104;R; ; ;ORONTES;05119-000
40105;R; ; ;TOKUCHIKA MIKI;03211-000
40106;R; ; ;PALANTE;05119-000
40107;R; ; ;JOSHEY LEAO;03211-000
40108;R; ; ;MILANTE;05119-000
40110;R; ; ;PAN;05119-000
40112;R; ; ;PRIAMO;05119-000
40113;AV;ENG; ;THOMAZ MAGALHAES;03211-000
40114;R; ; ;PANDION;05119-000
40115;R; ; ;JOSE APARICIO;03211-000
40116;R; ; ;PELOPIA;05119-000
40117;R; ; ;FRANCISCO ROSSANO;03211-000
40119;R; ; ;PERSEFONE;05101-000
40120;R;MAEST; ;OTTO WEY;02636-000
40121;R; ; ;JOCASTA;05101-000
40123;R;DR; ;LUIZ DELFINO DE AMORIM LIMA;05101-000
40124;R; ; ;RENATO VIANA;04663-000
40125;R; ; ;POSEIDON;05101-000
40127;R;IRMA; ;DORA VIOTTI;05101-000
40128;R; ; ;MESSENA;02636-000
40129;R; ; ;AFRANIO DO AMARAL;05101-000
40130;R; ; ;MILETO;00000-000
40132;R; ; ;IDA RUBINSTEIN;03820-000
40133;AV;DOM; ;CARMINE ROCCO;05101-000
40134;R; ; ;ARNALDO VIEIRA;03820-000
40136;R; ; ;LINA CAVALIERI;03820-000
40137;R; ; ;SATIRIA;05101-000
40138;R; ; ;JOSE PALOMINO;03820-000
40139;R; ; ;SICANO;05101-000
40140;R;DR; ;RENATO AUGUSTO ROMEIRO CESAR;04187-000
40141;R; ; ;JOSELYR DE MOURA BASTOS;05119-000
40142;PSP; ; ;SEM DENOMINACAO;00000-000
40143;R; ; ;ANIBAL MACHADO MONTEIRO;05119-000
40145;R; ; ;DINAH SILVEIRA DE QUEIROZ;05119-000
40147;R; ; ;TOROARI;05119-000
40149;R; ; ;DALLAS;08431-000
40152;R; ; ;BENEDITO SIQUEIRA;02420-000
40154;R; ; ;RAUL JOSE BRACONARO;02420-000
40155;R; ; ;JOAO MARIA CARMONA;03521-000
40156;R; ; ;FRANCA FARO;04142-000
40157;R; ; ;DOZE (B. DO PIRAJUSSARA-S AMA);00000-000
40158;R;DR; ;GUIMADEMAR LEINGRUBER;03030-000
40159;R; ; ;NICE;02266-000
40160;R; ; ;QUINZE (ITAQ);00000-000
40163;R; ; ;JOSE MAURI;08431-000
40164;R; ; ;FORTE DE COIMBRA;08253-000
40166;R; ; ;DANCA DO FOGO;08253-000
40167;R; ; ;CLAUSETTI;08431-000
40168;R; ; ;POESIA DO SERTAO;08253-000
40169;R; ; ;CINCO (P. GUAIANAZES-GUA);00000-000
40170;R; ; ;CANTO DA TARDE;08253-000
40171;R; ; ;AROEIRA DO CAMPO;08253-000
40172;R; ; ;MURMURIOS DA TARDE;08253-000
40173;R; ; ;ANDORINHA DA MATA;08253-000
40174;R; ; ;JUIZ-DO-MATO;08253-000
40175;R; ; ;CORRUIRA DO BREJO;08253-000
40176;R;FREI; ;LUDOVICO DE LIVORNO;05570-000
40177;R; ; ;SEM DENOMINACAO;00000-000
40178;R; ; ;SEM DENOMINACAO;00000-000
40179;R; ; ;SEM DENOMINACAO;00000-000
40180;R; ; ;SEM DENOMINACAO;00000-000
40181;ES; ; ;SEM DENOMINACAO;00000-000
40182;R; ; ;SEM DENOMINACAO;00000-000
40183;R; ; ;SEM DENOMINACAO;00000-000
40184;RUA; ; ;SUGAO SUZUKI;00000-000
40185;R; ; ;SEM DENOMINACAO;00000-000
40186;R; ; ;VINTE E QUATRO;08260-000
40187;R; ; ;SEM DENOMINACAO;00000-000
40188;R; ; ;SEM DENOMINACAO;00000-000
40189;R; ; ;SEM DENOMINACAO;00000-000
40190;R; ; ;SEM DENOMINACAO;00000-000
40191;R; ; ;SEM DENOMINACAO;00000-000
40192;R; ; ;SEM DENOMINACAO;00000-000
40193;ES; ; ;SEM DENOMINACAO;00000-000
40194;R; ; ;SEM DENOMINACAO;00000-000
40195;R; ; ;SEM DENOMINACAO;00000-000
40196;R; ; ;SEM DENOMINACAO;00000-000
40197;R; ; ;SEM DENOMINACAO;00000-000
40198;R; ; ;SEM DENOMINACAO;00000-000
40199;R; ; ;CORDA DO A?O;00000-000
40200;R; ; ;PAULO GRACINDO;00000-000
40201;R; ; ;FRANCISCO CARDOSO JR;08421-105
40202;TV; ; ;MADEIRA DE CHEIRO;00000-000
40203;R; ; ;SEM DENOMINACAO;00000-000
40204;R; ; ;SEM DENOMINACAO;00000-000
40205;R; ; ;SEM DENOMINACAO;00000-000
40206;TV; ; ;MAR DE ARAL;00000-000
40207;TV; ; ;MAR DE AZON;00000-000
40210;R; ; ;SEM DENOMINACAO;00000-000
40211;R; ; ;SEM DENOMINACAO;00000-000
40212;R; ; ;SEM DENOMINACAO;00000-000
40213;R; ; ;SEM DENOMINACAO;00000-000
40214;R; ; ;SEM DENOMINACAO;00000-000
40215;R; ; ;UM (STA ETELVINA);00000-000
40216;R; ; ;SEM DENOMINACAO;00000-000
40217;R; ; ;SEM DENOMINACAO;00000-000
40218;R; ; ;MAR DE BAFFIM;00000-000
40219;R; ; ;SEM DENOMINACAO;00000-000
40220;R; ; ;SEM DENOMINACAO;00000-000
40221;R; ; ;SEM DENOMINACAO;00000-000
40222;R; ; ;SEM DENOMINACAO;00000-000
40223;R; ; ;SEM DENOMINACAO;00000-000
40224;R; ; ;SEM DENOMINACAO;00000-000
40225;R; ; ;SEIS (V. YOLANDA-GUA);00000-000
40226;R; ; ;ANDRE REGIO;08470-000
40227;R; ; ;ANTONIO SALVADOR;08470-000
40228;R; ; ;BELARMINO ALVES;08470-000
40229;R; ; ;CLAUDIO LEGUINE;08470-000
40230;R; ; ;FAUSTINO RAINERI;08470-000
40231;R; ; ;NESTOR FERREIRA DA ROCHA;08470-000
40232;R;DR; ;LUIZ BRANCO RIBEIRO;08470-000
40233;R; ; ;FRANCISCO RIBALTA;08470-000
40234;R;DR; ;ADHEMAR FERREIRA DE CARVALHO;08470-000
40235;R; ; ;CINCO (V. YOLANDA-GUA);00000-000
40236;R; ; ;SEM DENOMINACAO;00000-000
40237;R; ; ;SEM DENOMINACAO;00000-000
40238;R; ; ;SEM DENOMINACAO;00000-000
40239;R; ; ;SEM DENOMINACAO;00000-000
40240;R; ; ;SEM DENOMINACAO;00000-000
40241;R; ; ;SEM DENOMINACAO;00000-000
40242;R; ; ;SEM DENOMINACAO;00000-000
40243;R; ; ;SEM DENOMINACAO;00000-000
40244;R; ; ;LOURENZO SABATINI;08460-000
40245;R; ; ;SEIS (J. DO DIVINO);00000-000
40246;R; ; ;JOAO ALVES ARANHA;00000-000
40247;R; ; ;BENEDITO DANIEL;00000-000
40248;R; ; ;SILVESTRE DA CONCEICAO;00000-000
40249;R; ; ;DOIS (J. DO DIVINO);00000-000
40250;R; ; ;SEM DENOMINACAO;00000-000
40251;R; ; ;SEM DENOMINACAO;00000-000
40252;R; ; ;SEM DENOMINACAO;00000-000
40253;R; ; ;SEM DENOMINACAO;00000-000
40254;R; ; ;SEM DENOMINACAO;00000-000
40255;R; ; ;SEM DENOMINACAO;00000-000
40256;R; ; ;SEM DENOMINACAO;00000-000
40257;R; ; ;SEM DENOMINACAO;00000-000
40258;R; ; ;SEM DENOMINACAO;00000-000
40259;R; ; ;SEM DENOMINACAO;00000-000
40260;R; ; ;SEM DENOMINACAO;00000-000
40261;R; ; ;SEM DENOMINACAO;00000-000
40262;R; ; ;SEM DENOMINACAO;00000-000
40263;R; ; ;SEM DENOMINACAO;00000-000
40264;R; ; ;SEM DENOMINACAO;00000-000
40265;R; ; ;SEM DENOMINACAO;00000-000
40266;R; ; ;SEM DENOMINACAO;00000-000
40267;R; ; ;SEM DENOMINACAO;00000-000
40268;R; ; ;SEM DENOMINACAO;00000-000
40269;R; ; ;SEM DENOMINACAO;00000-000
40270;R; ; ;SEM DENOMINACAO;00000-000
40271;R; ; ;SEM DENOMINACAO;00000-000
40272;R; ; ;SEM DENOMINACAO;00000-000
40273;RP; ; ;SEM DENOMINACAO;00000-000
40275;R; ; ;SEM DENOMINACAO;00000-000
40276;R; ; ;SEM DENOMINACAO;00000-000
40277;R; ; ;SEM DENOMINACAO;00000-000
40278;R; ; ;SEM DENOMINACAO;00000-000
40281;R; ; ;MARIANO SALAS;02201-000
40282;PC; ;DO;ACEMISTA;05078-000
40283;R; ; ;VERO DE LIMA;04187-000
40284;R; ; ;ARACACU;04187-000
40285;R; ; ;SEM DENOMINACAO;00000-000
40286;R; ; ;SEM DENOMINACAO;00000-000
40287;R; ; ;SEM DENOMINACAO;00000-000
40288;R; ; ;SEM DENOMINACAO;00000-000
40289;R; ; ;SEM DENOMINACAO;00000-000
40290;R; ; ;SEM DENOMINACAO;00000-000
40291;R; ; ;SEM DENOMINACAO;00000-000
40292;R; ; ;SEM DENOMINACAO;00000-000
40293;R; ; ;SEM DENOMINACAO;00000-000
40294;R; ; ;SEM DENOMINACAO;00000-000
40295;R; ; ;SEM DENOMINACAO;00000-000
40296;R; ; ;SEM DENOMINACAO;00000-000
40297;R; ; ;SEM DENOMINACAO;00000-000
40298;R; ; ;SEM DENOMINACAO;00000-000
40299;R; ; ;SEM DENOMINACAO;00000-000
40301;R; ; ;SEM DENOMINACAO;00000-000
40303;R; ; ;SEM DENOMINACAO;00000-000
40304;R; ; ;KEICHI MATSUMOTO;08260-000
40305;R; ; ;SEM DENOMINACAO;00000-000
40308;R; ; ;SEM DENOMINACAO;00000-000
40309;R; ; ;SEM DENOMINACAO;00000-000
40310;R; ; ;SEM DENOMINACAO;00000-000
40311;R; ; ;SEM DENOMINACAO;00000-000
40312;R; ; ;SEM DENOMINACAO;00000-000
40313;R; ; ;SEM DENOMINACAO;00000-000
40314;R; ; ;SEM DENOMINACAO;00000-000
40315;R; ; ;SEM DENOMINACAO;00000-000
40316;R; ; ;SEM DENOMINACAO;00000-000
40317;R; ; ;SEM DENOMINACAO;00000-000
40318;R; ; ;SEM DENOMINACAO;00000-000
40319;R; ; ;SEM DENOMINACAO;00000-000
40320;R; ; ;SEM DENOMINACAO;00000-000
40321;R; ; ;SEM DENOMINACAO;00000-000
40323;R; ; ;SEM DENOMINACAO;00000-000
40324;AV; ; ;UM;00000-000
40325;R; ; ;SEM DENOMINACAO;00000-000
40326;R; ; ;SEM DENOMINACAO;00000-000
40327;R; ; ;SEM DENOMINACAO;00000-000
40328;R; ; ;SEM DENOMINACAO;00000-000
40330;R; ; ;SEM DENOMINACAO;00000-000
40331;R; ; ;SEM DENOMINACAO;00000-000
40332;R; ; ;SEM DENOMINACAO;00000-000
40333;R; ; ;SEM DENOMINACAO;00000-000
40334;R; ; ;SEM DENOMINACAO;00000-000
40335;R; ; ;SEM DENOMINACAO;00000-000
40336;R; ; ;SEM DENOMINACAO;00000-000
40337;R; ; ;SEM DENOMINACAO;00000-000
40339;R; ; ;SEM DENOMINACAO;00000-000
40340;R; ; ;SEM DENOMINACAO;00000-000
40341;R; ; ;SEM DENOMINACAO;00000-000
40342;R; ; ;SEM DENOMINACAO;00000-000
40343;R; ; ;SEM DENOMINACAO;00000-000
40344;R; ; ;SEM DENOMINACAO;00000-000
40345;R; ; ;SEM DENOMINACAO;00000-000
40347;R; ; ;SEM DENOMINACAO;00000-000
40348;R; ; ;SEM DENOMINACAO;00000-000
40349;R; ; ;SEM DENOMINACAO;00000-000
40351;R; ; ;SEM DENOMINACAO;00000-000
40352;R; ; ;SEM DENOMINACAO;00000-000
40353;R; ; ;SEM DENOMINACAO;00000-000
40354;R; ; ;SEM DENOMINACAO;00000-000
40355;R; ; ;SEM DENOMINACAO;00000-000
40356;R; ; ;SEM DENOMINACAO;00000-000
40357;ES; ; ;SEM DENOMINACAO;00000-000
40358;R; ; ;DOIS (J. LIMOEIRO);00000-000
40359;R; ; ;SEM DENOMINACAO;00000-000
40360;R; ; ;PEDRO RAZZANI;00000-000
40361;R; ; ;SEM DENOMINACAO;00000-000
40362;R; ; ;SEM DENOMINACAO;00000-000
40363;R; ; ;SEM DENOMINACAO;00000-000
40364;R; ; ;SEM DENOMINACAO;00000-000
40365;R; ; ;SEM DENOMINACAO;00000-000
40366;R; ; ;SEM DENOMINACAO;00000-000
40367;R; ; ;SEM DENOMINACAO;00000-000
40368;R; ; ;UM (J. LIMOEIRO);00000-000
40369;ES; ;DOS;FIDELES;08380-000
40370;R; ; ;SEM DENOMINACAO;00000-000
40371;R; ; ;SEM DENOMINACAO;00000-000
40372;R; ; ;SEM DENOMINACAO;00000-000
40373;R; ; ;SEM DENOMINACAO;00000-000
40374;R; ; ;SEM DENOMINACAO;00000-000
40375;R; ; ;SEM DENOMINACAO;00000-000
40376;R; ; ;SEM DENOMINACAO;00000-000
40377;R; ; ;SEM DENOMINACAO;00000-000
40378;R; ; ;SEM DENOMINACAO;00000-000
40379;TV; ; ;GOLFO PERSICO;00000-000
40380;TV; ; ;MAR TIRRENO;00000-000
40381;TV; ; ;CANAL DE SUEZ;00000-000
40382;TV; ; ;GOLFO DO MEXICO;00000-000
40383;TV; ; ;GOLFO DE BENGALA;00000-000
40384;TV; ; ;GOLFO DA CALIFORNIA;00000-000
40385;R; ; ;SEM DENOMINACAO;00000-000
40386;TV; ; ;MAR MORTO;00000-000
40387;R; ; ;SEM DENOMINACAO;00000-000
40388;R; ; ;SEM DENOMINACAO;00000-000
40390;R; ; ;SEM DENOMINACAO;00000-000
40391;R; ; ;SEM DENOMINACAO;00000-000
40392;R; ; ;SEM DENOMINACAO;00000-000
40393;R; ; ;SEIS (V. AURORA);00000-000
40394;R; ; ;CURRUIRA;05186-000
40395;R; ; ;ATOBA;05186-000
40396;R; ; ;CARIXO;05186-000
40397;R; ; ;NOVE (C. D'ABRIL-PERUS);00000-000
40398;R; ; ;SEM DENOMINACAO;00000-000
40399;R; ; ;SEM DENOMINACAO;00000-000
40400;R; ; ;SEM DENOMINACAO;00000-000
40401;R; ; ;SEM DENOMINACAO;00000-000
40402;R; ; ;RIO JUNDIAI;05235-000
40406;ES; ; ;SEM DENOMINACAO (CH. JARAGUA);00000-000
40407;R; ; ;SEM DENOMINACAO;00000-000
40408;R; ; ;SEM DENOMINACAO;00000-000
40409;R; ; ;SEM DENOMINACAO;00000-000
40410;R; ; ;SEM DENOMINACAO;00000-000
40411;R; ; ;SEM DENOMINACAO;00000-000
40412;R; ; ;SEM DENOMINACAO;00000-000
40413;R; ; ;GERALDO COSTA MANSO;08270-000
40414;R; ; ;SEM DENOMINACAO;00000-000
40415;R; ; ;SEM DENOMINACAO;00000-000
40416;R;BR; ;CARLOS DE SOUSA ANHUMAS;02200-000
40417;R; ; ;SEM DENOMINACAO;00000-000
40418;R; ; ;AUGUSTO RODRIGUES;02323-000
40419;R; ; ;MANOEL PEREIRA ROSA;02323-000
40420;R; ; ;FAUSTO DOMINGUES;02323-000
40421;R; ; ;SEM DENOMINACAO;00000-000
40422;R; ; ;CARLOTA NORBERG;00000-000
40423;R; ; ;SEM DENOMINACAO;00000-000
40424;R; ; ;SEM DENOMINACAO;00000-000
40425;R; ; ;SEM DENOMINACAO;00000-000
40426;R; ;DAS;ANDORINHAS MIGRATORIAS;02288-035
40427;R; ; ;SEM DENOMINACAO;00000-000
40428;R;STA; ;GERTRUDES;02282-000
40429;R; ; ;JULIO ALVES LAMAS;02282-000
40430;ES; ; ;TRES CRUZES;00000-000
40431;R; ; ;SEM DENOMINACAO;00000-000
40432;R; ; ;SEM DENOMINACAO;00000-000
40433;R; ; ;SEM DENOMINACAO;00000-000
40434;R; ; ;SEM DENOMINACAO;00000-000
40435;R; ; ;SEM DENOMINACAO;00000-000
40436;R; ; ;SEM DENOMINACAO;00000-000
40437;R; ; ;SEM DENOMINACAO;00000-000
40438;R; ; ;B;00000-000
40439;R; ; ;SEM DENOMINACAO;00000-000
40440;R; ; ;SEM DENOMINACAO;00000-000
40441;R; ; ;SEM DENOMINACAO;00000-000
40442;R; ; ;SEM DENOMINACAO;00000-000
40443;R; ; ;SEM DENOMINACAO;00000-000
40444;R; ; ;SEM DENOMINACAO;00000-000
40445;R; ; ;SEM DENOMINACAO;00000-000
40446;R; ; ;SEM DENOMINACAO;00000-000
40447;R; ; ;SEM DENOMINACAO;00000-000
40448;R; ; ;SEM DENOMINACAO;00000-000
40449;R; ; ;SEM DENOMINACAO;00000-000
40450;R; ; ;SEM DENOMINACAO;00000-000
40451;R; ; ;SEM DENOMINACAO;00000-000
40452;R; ; ;SEM DENOMINACAO;00000-000
40453;R; ; ;SEM DENOMINACAO;00000-000
40454;R; ; ;SEM DENOMINACAO;00000-000
40455;PC;GAL; ;CANDIDO CARNEIRO JUNIOR;04728-000
40456;PC;CD; ;GIOVANNI BAIOTA ZONTA;04727-000
40457;R;PDE; ;PAULO GUFFANTI;04709-000
40458;R; ; ;SEM DENOMINACAO;00000-000
40459;R; ; ;SEM DENOMINACAO;00000-000
40460;R; ; ;SEM DENOMINACAO;00000-000
40461;R;DESEM; ;JOAO MARCELINO GONZAGA;08130-000
40462;R;DESEM; ;FAUSTO WHITAKER MACHADO ALVIM;08130-000
40464;R; ; ;CLARICE BISCUOLLA CASTAGNA;04567-000
40465;R; ; ;PEDRO ZONTA NETO;04567-000
40466;R;COMEN; ;JOAQUIM GOMES DE OLIVEIRA;04709-000
40467;R; ; ;AMAURI DE OLIVEIRA LIMA;04709-000
40468;R; ; ;HELENA DOMINGUES MACHADO;03317-000
40470;R; ; ;TOMAZINA DE GREGORIO LISTO;04141-000
40471;R; ; ;NAGEL;05315-000
40472;R;COMEN; ;LAURENTINO GONCALVES;04555-000
40476;R; ; ;IBARAGUI NISSUI;04116-000
40477;R; ; ;SEM DENOMINACAO;00000-000
40478;R; ; ;HERMINIO COSTA;02242-000
40479;R; ; ;HENRI BELLECHOSE;04084-000
40481;R;DR; ;JOAQUIM B. FERREIRA SOBRINHO;02729-000
40483;PC; ; ;JOAQUIM ALVES;03631-000
40485;R; ; ;SEM DENOMINACAO;00000-000
40486;R; ; ;SEM DENOMINACAO;00000-000
40487;R; ; ;TRES;00000-000
40488;R; ; ;SEM DENOMINACAO;00000-000
40489;R; ; ;CINCO (FAZENDA ITAIM);00000-000
40490;R; ; ;SEM DENOMINACAO;00000-000
40491;R; ; ;SEM DENOMINACAO;00000-000
40493;R;S; ;MAZZUCA;08125-000
40494;R; ; ;SEM DENOMINACAO;00000-000
40495;R; ; ;SEM DENOMINACAO;00000-000
40496;R; ; ;TERESA CARRENO;02318-000
40497;R; ; ;MANUEL VIEIRA DA LUZ;02318-000
40498;R; ; ;SEM DENOMINACAO;00000-000
40499;R; ; ;SEM DENOMINACAO;00000-000
40500;R; ; ;SEBASTIANO FESTA;02318-000
40501;R; ; ;SEM DENOMINACAO;00000-000
40502;R; ; ;MELANDA;02318-000
40504;R; ; ;BOAVENTURA COLETTI;02324-000
40505;R; ; ;SEBASTIANA NOBREGA DONOFRE;02324-000
40506;R; ; ;BRANCA DONADIO;02324-000
40507;R; ; ;FELISBERTO BARBOSA DIAS;02324-000
40508;R; ; ;DIEGO DE LOSADA;02324-000
40509;R; ; ;GREGORIO FUNES;02324-000
40510;R; ; ;FRANCISCO CORONADO;02324-000
40511;R; ; ;GUILHERME BUDE;02324-000
40512;R; ; ;JOSE CORDOBA;02324-000
40513;R; ; ;ODILON DANTAS CORTEZ;02324-000
40515;R; ; ;REALINO NOGUEIRA DE CASTILHO;02324-000
40516;R; ; ;MANOEL GARCIA LINHARES;02324-000
40517;R; ; ;DIVA RODRIGUES DE OLIVEIRA;02324-000
40518;R; ; ;CARLOS MARTEL;02324-000
40519;R; ; ;LUCAS ALAMAN;02324-000
40520;R; ; ;ELIZETE CARDOSO;02323-000
40521;R; ; ;SEM DENOMINACAO;00000-000
40522;R; ; ;A;02323-000
40523;R; ; ;SEM DENOMINACAO;00000-000
40524;R; ; ;SEM DENOMINACAO;00000-000
40525;R; ; ;SEM DENOMINACAO;00000-000
40526;R; ; ;SEM DENOMINACAO;00000-000
40527;TV; ; ;ODILON REDON;02258-000
40529;TV; ; ;IVO CRUZ;02234-000
40535;R; ; ;SEM DENOMINACAO;00000-000
40536;R; ; ;SEM DENOMINACAO;00000-000
40538;R; ; ;SEM DENOMINACAO;00000-000
40540;R; ; ;ALBUQUERQUE DE ALMEIDA;00000-000
40541;R; ; ;SEM DENOMINACAO;00000-000
40542;R; ; ;PROJETADA SEM DENOMINACAO;00000-000
40543;R; ; ;SEM DENOMINACAO;00000-000
40544;R; ; ;SEM DENOMINACAO;00000-000
40547;R;S; ;GABRIEL;02282-000
40549;R; ; ;SEM DENOMINACAO;00000-000
40550;R; ; ;SEM DENOMINACAO;00000-000
40551;R; ; ;SEM DENOMINACAO;00000-000
40565;R; ; ;FONSECA VASCONCELOS;08050-000
40566;R; ; ;JUAN BONA;08050-000
40569;TV; ; ;CARPANI;02222-000
40570;R; ; ;HENRIQUE MEDEM;02236-000
40571;R; ; ;JULIO LEMEZ;02236-000
40572;R; ; ;JOSE LUIS LEPINE;02236-000
40573;R; ; ;JOAO LUIS BOZZI;02236-000
40574;R; ; ;SEM DENOMINACAO;00000-000
40575;R;PROFA; ;WANDA PERSEGUIM;04709-000
40579;PC; ; ;ALCEU AMOROSO LIMA;05801-000
40580;TV; ; ;DAGOMAR DOMINGOS DEL NERO;05017-000
40581;TV; ; ;AUGUSTO RUMEL;02226-000
40582;RP; ; ;SEM DENOMINACAO;00000-000
40583;TV; ; ;CLEMENCIA;02306-000
40586;R; ; ;CAETANO DO AMARAL;03382-000
40587;R; ; ;DOIS (CH. PROGRESSO-S MIG);00000-000
40588;R; ; ;OITO (PROMORAR RIO CLARO);00000-000
40594;R; ; ;URURUMBEBA;05183-000
40596;R; ; ;ANTONIO MARIA DESIDERIO;04316-000
40603;TV; ; ;BRAGADO;02221-000
40604;TV; ; ;SANSOVINO;02127-000
40605;TV; ; ;BERURI;03430-000
40606;R; ; ;PIETRO ROI;04649-000
40607;R; ; ;AFONSO CLAUDIO;05110-000
40609;R; ; ;VINTE E QUATRO (J. HELENA);00000-000
40612;RP; ; ;DEZOITO;00000-000
40613;R; ; ;PLINIO SCHMIDT;04815-000
40614;R; ; ;JOAO BAPTISTA CATALDO;04815-000
40615;TV; ; ;LOPES GONCALVES;02317-000
40617;CM; ; ;PARTICULAR SEIS-A (SAP);00000-000
40620;AV; ; ;UM (GUA);00000-000
40621;R; ; ;CARIDADE;08431-000
40622;R; ; ;TEMPO CELESTE;08431-000
40625;R; ; ;JOAO BATISTA ALA;02995-000
40630;R; ; ;A (V. JACY-C SOC);00000-000
